G03 , Meliaceae , Carapa guianensis Aubl. , Andiroba ,136,78.167,78.173,78.308,78.443,78.443,78.443,78.455,78.473,78.473,78.528,78.576,78.621,78.664,78.75,78.807,79.135,79.122,79.139,79.208,79.288,79.401,79.565,79.617,79.833
G03 , Lecythidaceae , Eschweilera amazomica R.knkth , Matamata vermelho ,137,38.791,38.893,38.965,38.983,38.988,38.989,38.986,39.001,39,39.053,39.094,39.119,39.123,39.133,39.169,39.199,39.245,39.319,39.427,39.509,39.533,39.556,39.546,39.558
G03 , Flacourtiaceae , Lindackeria latifolia Benth. , Urucurana ,1391,26.593,26.605,26.676,26.762,26.864,26.886,26.914,26.922,26.923,26.986,26.994,27.002,27.022,27.069,27.106,27.136,27.18,27.238,27.313,27.441,27.579,27.715,27.77,27.961
G03 , Sapotaceae , Pouteria platyphylla ( A . C Sm ) Baehni , abiu vermelho ,1399,15.7,15.699,15.692,15.764,15.8,15.829,15.841,15.853,15.878,15.944,16.023,16.065,16.071,16.072,16.07,16.072,16.08,16.136,16.218,16.234,16.332,16.326,16.364,16.395
G03 , Burseraceae , Tetragastris altissima ( Aubl ) Swartz , Breu manga ,1397,20.6,20.6,20.595,20.598,20.608,20.628,20.675,20.734,20.752,20.811,21.077,21.191,21.206,21.26,21.354,21.36,21.415,21.496,21.72,21.854,21.951,22.263,22.343,22.735
G04 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,183,44.796,44.8,44.798,44.8,44.799,44.801,44.806,44.8,44.82,44.92,44.988,45.037,45.038,45.066,45.149,45.306,45.481,45.587,45.619,45.628,45.617,45.627,45.628,45.638
G04 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,185,36.393,36.462,36.63,36.738,36.767,36.876,36.938,37,37.188,37.363,37.474,37.606,37.566,37.65,37.837,38.303,38.235,38.166,38.197,38.231,38.331,38.488,38.513,38.694
G04 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1408,11.9,11.907,12,12.138,12.272,12.276,12.285,12.296,12.298,12.338,12.412,12.422,12.478,12.572,12.704,12.832,12.969,13.05,13.149,13.2,13.357,13.464,13.498,13.639
G5 , Burseraceae , Protium tenuifolium Engl. , Breu vermelho ,1409,25,25,24.998,25.035,25.037,25.036,25.036,25.052,25.053,25.126,25.176,25.219,25.248,25.249,25.263,25.287,25.323,25.356,25.381,25.379,25.39,25.406,25.421,25.452
G5 , Lauraceae , Ocotea sp. , Louro ,233,59,59.057,59.09,59.191,59.127,59.25,59.282,59.384,59.405,59.528,59.58,59.624,59.649,59.69,59.78,59.882,60.01,60.088,60.092,60.118,60.215,60.372,60.399,60.582
G05 , Lecythidaceae , Eschweilera amazomica R.knkth , Matamata vermelho ,234,83.3,83.43,83.612,83.759,83.807,83.881,83.832,83.783,83.734,83.685,83.636,83.587,83.538,83.542,83.563,83.588,83.612,83.778,83.944,84.11,84.276,84.491,84.657,84.679
G05 , Sapotaceae , Pouteria macrophylla ( Lamarck ) Eyma , Abiu cutite ,1415,11.9,11.906,11.902,11.89,11.897,11.901,11.894,11.901,11.895,11.899,11.896,11.898,11.899,11.902,11.9,11.911,11.901,11.909,11.901,11.9,11.926,11.933,11.924,11.922
G05 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1414,34.8,34.799,34.799,34.826,34.879,34.898,34.892,34.903,34.906,34.912,34.944,35.026,35.063,35.107,35.13,35.13,35.144,35.201,35.274,35.326,35.379,35.406,35.398,35.418
G05 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1420,12.1,12.1,12.099,12.108,12.126,12.128,12.134,12.146,12.143,12.163,12.2,12.243,12.255,12.295,12.308,12.315,12.343,12.381,12.402,12.418,12.428,12.441,12.43,12.432
G05 , Burseraceae , Protium tenuifolium Engl. , Breu vermelho ,1412,20.5,20.503,20.568,20.624,20.624,20.615,20.625,20.642,20.659,20.751,20.816,20.875,20.886,20.94,21,21.091,21.189,21.323,21.389,21.432,21.454,21.655,21.811,22.168
G05 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,1413,30.1,30.099,30.192,30.29,30.317,30.479,30.611,30.774,30.951,31.175,31.375,31.514,31.61,31.822,32.094,32.305,32.5,32.666,32.815,32.828,32.837,32.846,32.852,32.854
G05 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,1417,16.6,16.599,16.63,16.698,16.82,16.861,16.892,16.914,16.914,16.914,16.923,16.916,16.921,16.937,16.943,16.927,16.946,16.96,16.967,16.966,16.966,16.968,16.97,16.973
G05 , Apocynaceae , Geissospermum sericeum (Benth.)Hook. , Quinarana ,1410,21.87,21.975,22.06,22.19,22.267,22.317,22.324,22.359,22.458,22.584,22.713,22.807,22.9,22.993,23.017,23.037,23.152,23.609,23.601,23.592,23.751,23.88,23.931,23.953
G06 , Burseraceae , Protium tenuifolium Engl. , Breu vermelho ,1411,10.786,10.863,10.936,10.943,10.974,10.982,10.993,11.08,11.15,11.257,11.35,11.397,11.394,11.482,11.618,11.737,11.948,11.986,12.102,12.156,12.236,12.409,12.555,12.873
G06 , Sapotaceae , Pouteria paraensis , Abiu seco ,277,43.436,43.445,43.49,43.496,43.488,43.494,43.488,43.527,43.513,43.546,43.554,43.557,43.551,43.55,43.584,43.577,43.634,43.69,43.727,43.772,43.832,43.901,43.96,44.088
G06 , Papilionoideae , Alexa grandiflora Ducke , Melancieira ,278,53.1,53.131,53.132,53.126,53.125,53.123,53.132,53.129,53.127,53.148,53.18,53.216,53.227,53.252,53.255,53.259,53.286,53.341,53.384,53.399,53.422,53.45,53.46,53.497
G06 , Sapotaceae , Pouteria paraensis , Abiu seco ,1424,10.896,10.9,10.902,10.901,10.9,10.895,10.896,10.9,10.899,10.895,10.897,10.903,10.9,10.895,10.89,10.899,10.9,10.899,10.902,10.901,10.903,10.896,10.901,10.9
G06 , Euphorbiaceae , Sagotia racemosa , Arataciu ,1425,12.4,12.411,12.41,12.416,12.431,12.433,12.451,12.461,12.473,12.499,12.557,12.593,12.6,12.615,12.623,12.624,12.65,12.659,12.668,12.658,12.679,12.67,12.681,12.683
G06 , Annonaceae , Duguetia echinophora R.E. Fries  , Envira surucucu ,1426,10.5,10.557,10.603,10.715,10.914,11.062,11.124,11.226,11.237,11.272,11.372,11.46,11.483,11.52,11.614,11.632,11.648,11.654,11.671,11.683,11.696,11.697,11.78,11.863
G07 , Sapotaceae , Manilkara huberi (Ducke) Chev. , Macaranduba ,316,60,60.038,60.094,60.014,60.137,60.127,60.132,60.239,60.247,60.36,60.417,60.453,60.456,60.485,60.548,60.606,60.707,60.809,60.862,60.876,60.895,60.978,61.007,61.119
G07 , Moraceae , Clarisia elicifolia ( Spreng ) Lanj. & Russb. , Janita ,1428,15.4,15.399,15.397,15.396,15.396,15.398,15.397,15.403,15.425,15.447,15.462,15.461,15.459,15.458,15.46,15.46,15.476,15.498,15.521,15.572,15.609,15.658,15.768,15.927
G07 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1430,20.5,20.498,20.501,20.5,20.498,20.497,20.497,20.499,20.494,20.507,20.503,20.516,20.502,20.505,20.504,20.496,20.494,20.491,20.503,20.496,20.508,20.501,20.509,20.51
G07 , Myristicaceae , Virola michelii Heckel , Ucuuba da terra firme ,1431,11.9,11.898,11.887,11.922,11.982,12.043,12.059,12.134,12.154,12.183,12.25,12.265,12.272,12.273,12.281,12.271,12.28,12.297,12.283,12.284,12.286,12.289,12.32,12.355
G7 , Caesalpinioideae , Sclerolobium chrysophyllum Poepp & Endl , Tachi vermelho ,318,38.539,38.829,39.147,39.437,39.676,39.813,40.03,40.388,40.703,41.073,41.428,41.725,41.866,42.017,42.258,41.763,43.168,43.598,43.931,44.147,44.352,44.352,44.616,44.639
G08 , Sapotaceae , Micropholis guianensis  , Abiu branco ,363,49.091,49.09,49.128,49.211,49.328,49.439,49.51,49.556,49.597,49.662,49.712,49.768,49.79,49.864,49.955,50.073,50.238,50.404,50.521,50.54,50.612,50.728,50.778,50.944
G08 , Sapotaceae , Pouteria paraensis , Abiu seco ,1434,11.4,11.402,11.397,11.399,11.424,11.429,11.436,11.43,11.434,11.457,11.471,11.461,11.467,11.531,11.59,11.651,11.705,11.751,11.786,11.808,11.839,11.852,11.855,11.87
G08 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1440,25.5,25.499,25.501,25.514,25.515,25.511,25.519,25.527,25.53,25.539,25.549,25.556,25.556,25.563,25.556,25.571,25.57,25.614,25.609,25.609,25.612,25.624,25.624,25.637
G08 , Meliaceae , Guarea subsessiliflora C. DC. , Andirobarana  ,1443,25.4,25.403,25.397,25.393,25.411,25.431,25.451,25.475,25.479,25.533,25.555,25.575,25.568,25.601,25.626,25.645,25.665,25.699,25.726,25.754,25.772,25.782,25.8,25.828
G08 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1438,11.6,11.602,11.667,11.729,11.771,11.765,11.764,11.792,11.84,11.912,11.998,12.046,12.038,12.051,12.131,12.221,12.301,12.394,12.481,12.512,12.507,12.557,12.628,12.748
G08 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1439,10.1,10.11,10.186,10.258,10.272,10.275,10.271,10.284,10.296,10.314,10.418,10.466,10.467,10.505,10.612,10.72,10.807,10.911,10.97,10.988,11.045,11.086,11.176,11.306
G08 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1442,10.4,10.396,10.399,10.412,10.421,10.425,10.422,10.44,10.447,10.499,10.578,10.6,10.598,10.6,10.609,10.627,10.675,10.761,10.816,10.824,10.831,10.842,10.866,10.902
G08 , Myristicaceae , Virola michelii Heckel , Ucuuba da terra firme ,1432,10,10.056,10.166,10.229,10.238,10.322,10.347,10.454,10.534,10.577,11.037,11.045,11.049,11.06,11.219,11.414,11.597,11.764,11.883,11.931,11.957,12.155,12.259,12.562
G08 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1435,25.488,25.487,25.487,25.52,25.493,25.502,25.506,25.51,25.51,25.547,25.624,25.687,25.699,25.734,25.772,25.774,25.821,25.873,25.907,25.962,26.063,26.155,26.172,26.282
G08 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1436,26.123,26.113,26.104,26.12,26.183,26.201,26.212,26.212,26.229,26.332,26.43,26.526,26.562,26.643,26.662,26.69,26.716,26.74,26.743,26.75,26.748,26.772,26.761,26.773
G09 , Sapindaceae , Talisia longifolia ( Benth ) Radlk. , Pitomba ,1441,16.701,16.718,16.758,16.771,16.787,16.787,16.793,16.785,16.842,16.9,16.926,16.964,16.991,17.016,17.05,17.084,17.12,17.173,17.226,17.249,17.258,17.261,17.26,17.262
G09 , Sapotaceae , Pouteria biloculares (Winkler)Baehni , Abiu casca grossa ,409,52.789,52.798,52.866,52.865,52.864,52.865,52.86,52.873,52.863,52.878,52.909,52.935,52.941,52.974,53.003,53.027,53.065,53.101,53.123,53.129,53.152,53.16,53.171,53.191
G09 , Meliaceae , Trichilia micrantha Benth. , Jatauba ,1446,24.409,24.429,24.482,24.573,24.643,24.675,24.688,24.712,24.719,24.762,24.811,24.895,24.928,24.96,24.969,24.978,24.997,25.067,25.115,25.159,25.215,25.251,25.26,25.306
G09 , Sapotaceae , Pouteria paraensis , Abiu seco ,1444,16.5,16.502,16.491,16.508,16.509,16.505,16.511,16.514,16.511,16.511,16.519,16.53,16.52,16.522,16.525,16.559,16.624,16.662,16.67,16.666,16.676,16.686,16.687,16.687
G09 , Euphorbiaceae , Anomalocalyx uleanus (Pax. & K. Hoffm.) Ducke , Arataciu preto  ,1445,13.9,13.899,13.9,13.897,13.895,13.9,13.896,13.896,13.897,13.897,13.904,13.916,13.922,13.928,13.926,13.929,13.942,13.97,14.021,14.043,14.051,14.059,14.06,14.069
G09 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,1456,12.9,12.899,12.899,12.898,12.9,12.898,12.9,12.898,12.899,12.906,12.908,12.908,12.9,12.904,12.902,12.899,12.9,12.903,12.908,12.905,12.906,12.897,12.911,12.915
G09 , Myristicaceae , Virola michelii Heckel , Ucuuba da terra firme ,1457,17.4,17.398,17.402,17.405,17.405,17.408,17.406,17.403,17.409,17.423,17.423,17.435,17.413,17.426,17.413,17.411,17.408,17.423,17.428,17.428,17.427,17.417,17.434,17.441
F10 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,1453,21.979,21.98,21.982,21.983,21.983,21.986,21.986,21.986,21.984,21.978,21.989,21.999,21.99,21.999,21.992,21.992,21.991,21.992,21.991,21.989,21.996,21.994,22.007,22.018
G10 , Sapotaceae , Pouteria biloculares (Winkler)Baehni , Abiu casca grossa ,457,43.8,43.804,43.802,43.799,43.799,43.801,43.802,43.801,43.795,43.801,43.801,43.808,43.795,43.804,43.802,43.795,43.798,43.809,43.811,43.818,43.825,43.838,43.839,43.854
G10 , Mimosaceae , Inga alba ( SW ) Willd. , Inga vermelho ,1461,16.3,16.527,16.898,17.262,17.546,17.731,17.993,18.218,18.513,18.855,19.112,19.282,19.34,19.359,19.56,19.56,19.88,20.2,20.446,20.574,20.62,20.698,20.659,20.62
G10 , Mimosaceae , Inga alba ( SW ) Willd. , Inga vermelho ,1460,12.035,12.062,12.15,12.259,12.314,12.386,12.498,12.567,12.67,12.818,12.912,12.995,13.019,13.066,13.152,13.264,13.388,13.57,13.668,13.691,13.903,13.903,13.903,13.903
G10 , Burseraceae , Protium decandrum ( Aublet ) March. , Breu  ,1463,11.814,11.864,11.88,11.901,11.916,11.944,11.952,11.988,12.019,12.086,12.136,12.175,12.175,12.187,12.204,12.257,12.319,12.384,12.401,12.394,12.41,12.441,12.482,12.554
G11 , Sapotaceae , Pradosia ptychandra Eyma , Abiu branco ,1470,20.852,21.012,21.092,21.138,21.143,21.139,21.161,21.258,21.413,21.596,21.723,21.761,21.759,21.827,22.007,22.15,22.354,22.507,22.548,22.545,22.672,22.947,23.038,23.403
G11 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,488,37.487,37.489,37.486,37.487,37.488,37.484,37.477,37.484,37.48,37.486,37.482,37.486,37.477,37.486,37.487,37.48,37.48,37.482,37.487,37.486,37.486,37.487,37.485,37.484
G11 , Sapotaceae , Pouteria platyphylla ( A . C Sm ) Baehni , abiu vermelho ,1476,23.1,23.106,23.155,23.226,23.24,23.238,23.235,23.247,23.263,23.291,23.318,23.327,23.315,23.321,23.32,23.318,23.321,23.326,23.327,23.326,23.325,23.324,23.336,23.346
G11 , Mimosaceae , Inga edulis Mart. , Inga cipo ,1482,15,15.001,15,15,14.996,15.003,15.003,15.018,15.018,15.036,15.065,15.12,15.133,15.185,15.234,15.291,15.326,15.343,15.343,15.338,15.334,15.345,15.364,15.393
G11 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1473,17.076,17.076,17.116,17.174,17.231,17.253,17.262,17.271,17.267,17.314,17.41,17.497,17.502,17.546,17.575,17.591,17.667,17.729,17.76,17.804,17.829,17.861,17.845,17.829
G11 , Myristicaceae , Virola michelii Heckel , Ucuuba da terra firme ,1480,13.301,13.304,13.302,13.302,13.299,13.296,13.301,13.303,13.302,13.303,13.303,13.311,13.303,13.302,13.32,13.299,13.303,13.303,13.304,13.303,13.312,13.297,13.3,13.288
G12 , Mimosaceae , Inga sp. , Inga facao ,1483,21.744,21.931,22.102,22.219,22.329,22.344,22.377,22.458,22.605,22.759,22.894,23.044,23.083,23.165,23.178,23.295,23.543,23.662,23.816,23.868,23.943,23.995,24.14,24.337
G12 , Caesalpinioideae , Sclerolobium chrysophyllum Poepp & Endl , Tachi vermelho ,535,42.2,42.324,42.453,42.63,42.868,43.053,43.141,43.38,43.484,43.676,43.828,44.003,44.075,44.205,44.233,44.149,44.065,44.725,44.908,45.091,45.203,45.434,45.434,46.281
G12 , Sapotaceae , Manilkara huberi (Ducke) Chev. , Macaranduba ,541,49.996,50,50.005,50.006,50.014,50.009,50.001,50.002,50.005,49.998,50.003,50.017,50.008,50.008,50.008,50.009,50.01,50.015,50.019,50.016,50.018,50.017,50.03,50.042
G12 , Lecythidaceae , Eschweilera observa (Berg) Miers , Matamata vermelho  ,538,45.684,45.797,45.889,45.906,45.914,46.057,46.058,46.177,46.222,46.268,46.311,46.334,46.37,46.487,46.619,46.672,46.715,46.741,46.768,46.856,46.972,47.186,47.344,47.715
G12 , Papilionoideae , Alexa grandiflora Ducke , Melancieira ,539,80.788,80.789,80.789,80.782,80.788,80.775,80.772,80.782,80.793,80.83,80.86,80.875,80.876,80.895,80.905,80.935,81.075,81.194,81.285,81.33,81.411,81.441,81.448,81.486
F12 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,540,38.099,38.098,38.141,38.172,38.178,38.22,38.262,38.276,38.335,38.409,38.468,38.479,38.474,38.481,38.481,38.48,38.557,38.622,38.64,38.64,38.64,38.651,38.669,38.697
G12 , Mimosoideae , Inga alba (Sw.)Willd. , Inga vermelho ,543,40.9,41.09,41.396,41.652,41.874,41.957,41.978,41.938,42.142,42.349,42.582,42.764,42.868,43.069,43.131,43.319,43.531,43.71,43.838,43.865,43.871,43.905,44.06,44.25
G12 , Mimosaceae , Inga macrophylla Spruce , Inga xixi ,1484,26.1,26.103,26.11,26.109,26.112,26.115,26.151,26.199,26.197,26.242,26.233,26.248,26.238,26.22,26.242,26.251,26.237,26.252,26.24,26.257,26.263,26.258,26.245,26.246
G12 , Lauraceae  , Licaria brasiliensis (Nees) Kosterm. , Louro amarelo ,1488,15.501,15.618,15.695,15.728,15.744,15.772,15.866,16.023,16.177,16.354,16.45,16.492,16.487,16.5,16.564,16.681,16.836,16.959,16.989,16.999,17.013,17.106,17.107,17.2
G13 , Myristicaceae , Iryanthera sagotiana (Benth.)Warb. , Ucuubarana ,1489,16.59,16.628,16.696,16.726,16.739,16.738,16.784,16.917,16.985,17.081,17.157,17.191,17.205,17.209,17.231,17.328,17.422,17.493,17.573,17.595,17.607,17.633,17.737,17.867
G13 , Lecythidaceae , Couratari guianensis Aubl. , Tauari ,574,62.182,62.177,62.185,62.18,62.183,62.187,62.183,62.185,62.178,62.182,62.183,62.182,62.183,62.179,62.185,62.199,62.233,62.257,62.282,62.281,62.319,62.365,62.395,62.471
G13 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,576,56.295,56.291,56.294,56.287,56.294,56.296,56.283,56.286,56.29,56.303,56.315,56.316,56.315,56.314,56.317,56.318,56.348,56.394,56.403,56.393,56.404,56.404,56.405,56.408
G13 , Myristicaceae , Virola elongata ( Benth ) Warb  , Ucuuba vermelha ,1503,12.301,12.296,12.295,12.296,12.297,12.287,12.286,12.286,12.287,12.292,12.289,12.295,12.292,12.298,12.298,12.297,12.297,12.307,12.334,12.34,12.35,12.35,12.35,12.349
G13 , Meliaceae , Trichilia micrantha Benth. , Muirarema ,1504,32.78,32.787,32.832,32.844,32.85,32.848,32.848,32.852,32.839,32.829,32.8,32.776,32.788,32.799,32.795,32.797,32.815,32.813,32.851,32.874,32.874,32.87,32.878,32.881
G13 , Meliaceae , Guarea subsessiliflora C. DC. , Andirobarana ,1496,23.4,23.398,23.405,23.508,23.565,23.559,23.564,23.567,23.572,23.61,23.702,23.774,23.769,23.807,23.818,23.879,23.973,24.004,24.11,24.178,24.212,24.259,24.255,24.299
G13 , Burseraceae , Protium tenuifolium Engl. , Breu vermelho ,1500,30.6,30.642,30.808,30.962,31.037,31.093,31.127,31.282,31.412,31.575,31.746,31.941,32.019,32.165,32.373,32.621,32.514,33.068,33.273,33.355,33.301,33.673,33.831,34.361
G14 , Myristicaceae , Virola michelii Heckel , Ucuuba da terra firme ,1497,19.2,19.251,19.379,19.442,19.464,19.462,19.481,19.474,19.475,19.521,19.581,19.639,19.66,19.677,19.68,19.681,19.699,19.767,19.829,19.882,19.91,19.916,19.927,19.944
G14 , Lecythidaceae , Eschweilera bracteosa ( Poepp ex Berg ) Mori , Matamata ci ,617,40.7,40.696,40.702,40.704,40.704,40.707,40.705,40.706,40.709,40.73,40.749,40.748,40.75,40.759,40.769,40.807,40.823,40.852,40.851,40.853,40.855,40.854,40.857,40.86
G14 , Lecythidaceae , Eschweilera sp. , Matamata branco ,618,40.199,40.201,40.201,40.201,40.2,40.2,40.199,40.203,40.202,40.199,40.204,40.206,40.204,40.205,40.203,40.203,40.205,40.212,40.216,40.226,40.22,40.217,40.218,40.217
G14 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,619,50.274,50.269,50.269,50.266,50.268,50.272,50.273,50.268,50.266,50.279,50.272,50.278,50.272,50.278,50.269,50.268,50.268,50.276,50.273,50.28,50.268,50.28,50.281,50.293
G14 , Mimosoideae , Inga alba (Sw.)Willd. , Inga vermelho ,620,57.027,57.058,57.161,57.456,57.323,57.431,57.642,57.773,57.97,58.277,58.162,58.617,58.656,58.699,58.798,58.926,59.173,59.371,59.661,59.669,59.678,59.686,59.775,59.872
G14 , Violaceae , Rinoria racenosa( Mart.) Kuntze , Canela de jacamim ,1506,14.196,14.194,14.192,14.194,14.195,14.193,14.192,14.187,14.189,14.199,14.201,14.196,14.19,14.188,14.194,14.195,14.188,14.2,14.196,14.191,14.193,14.206,14.196,14.199
G14 , Papilionoideae , Alexa grandiflora Ducke , Melancieira ,1510,15.438,15.504,15.548,15.574,15.589,15.592,15.597,15.609,15.61,15.634,15.647,15.652,15.652,15.652,15.653,15.662,15.656,15.682,15.693,15.707,15.73,15.763,15.798,15.866
G14 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1508,10.4,10.399,10.4,10.428,10.461,10.474,10.476,10.477,10.482,10.527,10.571,10.63,10.642,10.713,10.751,10.811,10.827,10.884,10.948,10.966,11.011,11.039,11.041,11.07
G14 , Meliaceae , Guarea subsessiliflora C. DC. , Andirobarana  ,1509,19.6,19.601,19.601,19.597,19.601,19.607,19.597,19.598,19.599,19.604,19.608,19.619,19.614,19.625,19.618,19.625,19.618,19.635,19.643,19.645,19.66,19.66,19.668,19.675
F15 , Mimosaceae , Inga edulis Mart. , Inga cipo ,1513,22,22.032,22.172,22.309,22.387,22.424,22.475,22.532,22.651,22.852,23.112,23.371,23.424,23.493,23.615,23.832,24.024,24.244,24.418,24.464,24.536,24.591,24.634,24.733
G15 , Lauraceae , Ocotea baturitensis Vattimo , Louro preto ,676,62.8,62.89,62.979,63.112,63.222,63.297,63.38,63.468,63.534,63.614,63.676,63.732,63.75,63.816,63.855,63.881,63.956,64.035,64.087,64.123,64.18,64.316,64.393,64.607
G15 , Boraginaceae , Cordia bicolor A.DC. , Freijo branco ,677,52.498,52.495,52.496,52.491,52.493,52.497,52.496,52.496,52.481,52.497,52.483,52.507,52.497,52.481,52.496,52.483,52.495,52.517,52.514,52.486,52.539,52.554,52.543,52.547
G15 , Burseraceae , Protium tenuifolium Engl. , Breu vermelho ,1525,11.1,11.12,11.185,11.249,11.303,11.373,11.418,11.527,11.606,11.71,11.78,11.838,11.839,11.933,12.065,12.195,12.324,12.467,12.639,12.619,12.692,12.83,12.949,13.206
G15 , Cecropiaceae , Pourouma guianensis Aubl. , Embaubarana ,1515,18.7,18.722,18.912,19.126,19.322,19.447,19.556,19.727,19.867,19.962,20.108,20.202,20.247,20.4,20.566,20.757,20.94,21.144,21.36,21.518,21.767,22.035,22.367,22.967
G15 , Ulmaceae , Ampelocera edentula Kuhl , Farinha seca ,1522,10.1,10.098,10.143,10.232,10.328,10.344,10.347,10.359,10.356,10.364,10.382,10.377,10.367,10.386,10.387,10.425,10.473,10.573,10.664,10.725,10.772,10.796,10.801,10.829
G15 , Lecythidaceae , Eschweilera coriacea (A.DC.)Mori , Matamata preto ,1518,20.094,20.092,20.092,20.101,20.111,20.105,20.11,20.114,20.095,20.116,20.118,20.129,20.121,20.114,20.129,20.191,20.252,20.295,20.32,20.326,20.336,20.362,20.394,20.452
G15 , Moraceae , Brosimum sp. , Pama ,1521,16.885,16.964,17.135,17.261,17.409,17.433,17.448,17.565,17.666,17.832,18.011,18.176,18.256,18.383,18.45,18.514,18.612,18.753,18.857,18.943,18.98,19.028,19.038,19.095
G16 , Lauraceae  , Licaria brasiliensis (Nees) Kosterm. , Louro amarelo ,1523,12.087,12.126,12.15,12.199,12.047,12.219,12.271,12.314,12.366,12.459,12.498,12.52,12.586,12.631,12.647,12.649,12.66,12.674,12.681,12.704,12.684,12.897,12.96,13.236
G16 , Annonaceae , Duguetia echinophora R.E. Fries  , Envira surucucu ,1530,11.672,11.75,11.804,11.837,11.876,11.887,11.923,11.923,11.942,11.96,11.978,12.023,12.074,12.097,12.109,12.115,12.118,12.133,12.151,12.149,12.152,12.151,12.154,12.156
G16 , Apocynaceae , Geissospermum sericeum (Benth.)Hook. , Quinarana ,1531,11.418,11.432,11.448,11.45,11.455,11.457,11.456,11.517,11.581,11.655,11.715,11.749,11.738,11.751,11.743,11.769,11.84,11.889,11.917,11.927,11.94,11.944,11.953,11.965
G16 , Mimosaceae , Sipararuna cristata ( Poepp et Endl ) A. DC. , Capitiu ,1532,10.404,10.404,10.403,10.405,10.407,10.403,10.396,10.408,10.401,10.405,10.404,10.429,10.433,10.433,10.44,10.439,10.453,10.451,10.455,10.465,10.466,10.451,10.459,10.451
G17 , Sapotaceae , Pouteria sp. , Abiu guajara ,754,52.152,52.17,52.286,52.384,52.488,52.481,52.492,52.565,52.626,52.818,52.961,53.092,53.143,53.192,53.313,53.48,53.691,53.873,54.035,54.126,54.247,54.318,54.403,54.559
G17 , Anacardiaceae , Astronium le-cointei Ducke , Aroeira ,756,39.969,40.172,40.285,40.371,40.418,40.442,40.48,40.588,40.701,40.878,40.988,41.053,41.077,41.13,41.29,41.463,41.74,41.994,42.215,42.36,42.532,42.613,42.727,42.923
G17 , Lecythidaceae , Lecythis lurida (Miers) Mori , Jarana  ,758,57.472,57.469,57.468,57.464,57.463,57.462,57.464,57.466,57.465,57.463,57.462,57.467,57.473,57.475,57.479,57.478,57.482,57.49,57.493,57.492,57.5,57.508,57.508,57.512
G17 , Violaceae , Rinoria guianensis Aubl. , Acariquarana ,1535,12.7,12.697,12.799,12.944,13.072,13.109,13.115,13.119,13.12,13.214,13.335,13.44,13.574,13.699,13.828,13.918,14.035,14.143,14.221,14.278,14.339,14.749,14.694,15.048
G17 , Mimosaceae , Inga sp. , inga preto ,1539,10.1,10.12,10.248,10.376,10.491,10.524,10.568,10.644,10.75,10.909,11.002,11.14,11.153,11.232,11.305,11.437,11.627,11.748,11.93,12.012,12.14,12.185,12.253,12.366
G17 , Lecythidaceae , Eschweilera coriacea ( A. P. Decandolle ) Mart ex Berg , Matamata branco ,1540,14.8,14.816,14.88,14.945,14.959,15.087,15.123,15.238,15.327,15.454,15.502,15.513,15.526,15.641,15.749,15.865,15.966,16.089,16.149,16.162,16.239,16.481,16.645,16.732
G17 , Meliaceae , Guarea subsessiliflora C. DC. , Andirobarana  ,1536,15.527,15.521,15.567,15.648,15.674,15.745,15.774,15.803,15.82,15.892,15.991,16.013,16.033,16.225,16.345,16.405,16.484,16.614,16.766,16.808,16.881,17.057,17.141,17.242
G17 , Lecythidaceae , Eschweilera bracteosa ( Poepp ex Berg ) Mori , Matamata vermelho ,1537,13.554,13.631,13.758,13.859,13.904,13.952,14.039,14.398,14.397,14.483,14.547,14.566,14.546,14.573,14.707,14.829,14.973,15.073,15.099,15.12,15.366,15.326,15.383,15.401
